metric_id,ticket_id,first_resolution_time,full_resolution_time,agent_work_time,requester_wait_time,reply_time,group_stations,assignee_stations,reopens,replies,assignee_updated_at,requester_updated_at,status_updated_at,initially_assigned_at,assigned_at,solved_at
15996,15996,7,168,33,168,4,1,1,0,2,2024-09-28 23:53:37,2024-09-28 21:56:08,2024-09-29 00:00:00,2024-09-22 02:19:01,2024-09-22 02:19:01,2024-09-29 00:00:00
15997,15997,8,24,48,24,4,2,1,0,1,2024-03-03 22:10:18,2024-03-03 16:28:11,2024-03-04 00:00:00,2024-03-03 01:57:45,2024-03-03 01:57:45,2024-03-04 00:00:00
15998,15998,5,0,7,192,4,1,1,0,1,2024-11-15 23:07:51,2024-11-11 13:32:27,2024-11-10 17:39:23,2024-11-08 01:47:18,2024-11-08 01:47:18,
15999,15999,16,336,83,336,12,2,2,0,4,2024-01-05 22:15:12,2023-12-23 00:34:24,2024-01-06 00:00:00,2023-12-23 03:24:25,2023-12-23 10:12:21,2024-01-06 00:00:00
16000,16000,6,216,32,216,6,1,1,0,1,2024-10-09 23:32:20,2024-10-09 19:28:44,2024-10-10 00:00:00,2024-10-01 03:42:48,2024-10-01 03:42:48,2024-10-10 00:00:00
16001,16001,2,0,14,6,2,1,1,0,2,2025-05-19 03:55:53,2025-05-19 00:58:54,2025-05-19 01:56:41,2025-05-19 00:26:29,2025-05-19 00:26:29,
16002,16002,2,288,125,288,1,1,1,0,4,2025-05-30 23:49:11,2025-05-19 00:19:51,2025-05-31 00:00:00,2025-05-19 00:11:24,2025-05-19 00:11:24,2025-05-31 00:00:00
16003,16003,8,312,32,312,1,1,1,0,5,2023-11-21 22:27:26,2023-11-21 19:12:58,2023-11-22 00:00:00,2023-11-09 00:46:16,2023-11-09 00:46:16,2023-11-22 00:00:00
16004,16004,6,168,61,168,2,1,1,0,4,2024-05-21 23:51:12,2024-05-21 12:02:36,2024-05-22 00:00:00,2024-05-15 00:17:21,2024-05-15 00:17:21,2024-05-22 00:00:00
16005,16005,3,0,45,33648,4,1,1,0,5,2024-11-19 22:44:42,2024-06-28 18:20:40,2024-07-01 05:13:12,2021-01-18 01:38:12,2021-01-18 01:38:12,
16006,16006,4,0,35,19080,3,1,1,0,6,2024-11-13 20:49:05,2024-01-12 14:59:17,2023-09-20 20:08:56,2022-09-11 01:25:40,2022-09-11 01:25:40,
16007,16007,2,96,56,96,2,1,1,0,8,2018-05-10 23:08:17,2018-05-10 14:41:59,2018-05-11 00:00:00,2018-05-07 01:04:49,2018-05-07 01:04:49,2018-05-11 00:00:00
16008,16008,22,168,36,168,19,1,2,0,3,2023-10-23 23:18:40,2023-10-17 00:46:50,2023-10-24 00:00:00,2023-10-17 03:49:21,2023-10-17 18:18:13,2023-10-24 00:00:00
16009,16009,9,240,47,240,5,1,1,0,2,2024-09-15 23:25:32,2024-09-15 15:13:42,2024-09-16 00:00:00,2024-09-06 02:49:05,2024-09-06 02:49:05,2024-09-16 00:00:00
16010,16010,8,24,57,24,2,1,1,0,3,2018-08-24 23:21:04,2018-08-24 19:19:43,2018-08-25 00:00:00,2018-08-24 01:37:56,2018-08-24 01:37:56,2018-08-25 00:00:00
16011,16011,8,216,59,216,2,1,1,0,4,2023-10-26 23:50:12,2023-10-26 18:06:05,2023-10-27 00:00:00,2023-10-18 01:40:49,2023-10-18 01:40:49,2023-10-27 00:00:00
16012,16012,4,72,48,72,2,2,1,0,2,2023-09-13 22:42:09,2023-09-13 16:41:54,2023-09-14 00:00:00,2023-09-11 01:17:35,2023-09-11 01:17:35,2023-09-14 00:00:00
16013,16013,5,192,52,192,4,1,1,0,1,2024-01-12 22:53:22,2024-01-05 00:07:13,2024-01-13 00:00:00,2024-01-05 02:49:40,2024-01-05 02:49:40,2024-01-13 00:00:00
16014,16014,8,72,33,72,4,1,1,0,3,2021-05-22 23:20:17,2021-05-22 17:01:34,2021-05-23 00:00:00,2021-05-20 01:56:43,2021-05-20 01:56:43,2021-05-23 00:00:00
16015,16015,0,0,16,5424,2,1,1,0,4,2024-11-17 22:57:30,2024-07-06 18:23:17,2024-09-17 20:09:35,2024-04-06 00:56:03,2024-04-06 00:56:03,
16016,16016,4,0,63,14,2,1,2,0,4,2025-03-05 11:15:56,2025-03-05 00:28:22,2025-03-05 02:40:47,2025-03-05 00:19:07,2025-03-05 00:51:03,
16017,16017,28,192,127,192,22,1,2,0,4,2023-12-27 23:53:16,2023-12-27 20:14:25,2023-12-28 00:00:00,2023-12-20 03:56:36,2023-12-20 21:38:21,2023-12-28 00:00:00
16018,16018,8,336,48,336,5,1,1,2,10,2025-03-18 22:53:00,2025-03-18 12:42:46,2025-03-19 00:00:00,2025-03-05 02:52:20,2025-03-05 02:52:20,2025-03-19 00:00:00
16019,16019,5,72,33,72,2,2,1,0,6,2024-10-17 23:44:54,2024-10-15 00:24:17,2024-10-18 00:00:00,2024-10-15 00:40:07,2024-10-15 00:40:07,2024-10-18 00:00:00
16020,16020,6,192,46,192,2,1,1,0,4,2024-08-20 22:02:55,2024-08-20 15:34:34,2024-08-21 00:00:00,2024-08-13 01:28:48,2024-08-13 01:28:48,2024-08-21 00:00:00
16021,16021,4,0,28,23,1,1,1,0,2,2025-03-05 20:27:49,2025-03-05 00:59:11,2025-03-05 04:09:57,2025-03-05 00:09:33,2025-03-05 00:09:33,
16022,16022,3,0,20,16,2,1,1,0,3,2025-03-05 11:55:50,2025-03-05 00:54:18,2025-03-05 03:05:47,2025-03-05 01:29:49,2025-03-05 01:29:49,
16023,16023,8,144,33,144,4,1,1,0,2,2020-11-30 22:57:17,2020-11-30 16:47:42,2020-12-01 00:00:00,2020-11-25 03:13:24,2020-11-25 03:13:24,2020-12-01 00:00:00
16024,16024,8,96,29,96,3,1,1,0,6,2024-06-08 22:55:09,2024-06-08 15:56:09,2024-06-09 00:00:00,2024-06-05 01:20:41,2024-06-05 01:20:41,2024-06-09 00:00:00
16025,16025,4,48,54,48,3,1,2,0,2,2023-12-08 22:03:18,2023-12-08 16:36:37,2023-12-09 00:00:00,2023-12-07 02:07:35,2023-12-07 02:24:43,2023-12-09 00:00:00
16026,16026,3,288,72,288,2,1,1,0,3,2024-01-16 22:48:12,2024-01-16 12:47:42,2024-01-17 00:00:00,2024-01-05 01:38:46,2024-01-05 01:38:46,2024-01-17 00:00:00
16027,16027,7,288,46,288,1,1,1,0,2,2024-08-25 22:16:44,2024-08-25 14:22:58,2024-08-26 00:00:00,2024-08-14 00:44:07,2024-08-14 00:44:07,2024-08-26 00:00:00
16028,16028,6,144,43,144,2,3,1,0,6,2024-10-15 22:17:43,2024-10-15 15:05:42,2024-10-16 00:00:00,2024-10-10 01:04:25,2024-10-10 01:04:25,2024-10-16 00:00:00
16029,16029,7,288,15,288,4,1,1,0,2,2024-04-21 23:14:51,2024-04-21 14:50:26,2024-04-22 00:00:00,2024-04-10 03:02:51,2024-04-10 03:02:51,2024-04-22 00:00:00
16030,16030,8,24,31,24,4,1,1,0,5,2021-05-11 23:01:59,2021-05-11 12:15:48,2021-05-12 00:00:00,2021-05-11 02:21:29,2021-05-11 02:21:29,2021-05-12 00:00:00
16031,16031,6,120,21,120,2,2,1,0,3,2024-08-06 22:45:31,2024-08-02 00:40:56,2024-08-07 00:00:00,2024-08-02 01:25:48,2024-08-02 01:25:48,2024-08-07 00:00:00
16032,16032,5,312,22,312,4,1,1,0,4,2018-04-13 23:30:23,2018-04-13 22:12:14,2018-04-14 00:00:00,2018-04-01 03:44:35,2018-04-01 03:44:35,2018-04-14 00:00:00
16033,16033,5,0,35,63624,5,1,1,0,3,2024-11-18 22:46:21,2017-09-10 03:17:25,2023-12-14 23:12:16,2017-08-17 02:51:29,2017-08-17 02:51:29,
16034,16034,6,168,34,168,4,1,1,0,5,2024-02-14 23:53:04,2024-02-14 20:55:31,2024-02-15 00:00:00,2024-02-08 03:15:27,2024-02-08 03:15:27,2024-02-15 00:00:00
16035,16035,5,120,18,120,4,1,1,0,3,2020-05-08 23:01:15,2020-05-08 20:07:58,2020-05-09 00:00:00,2020-05-04 01:57:40,2020-05-04 01:57:40,2020-05-09 00:00:00
16036,16036,1,72,75,72,1,2,1,0,3,2023-08-15 23:05:43,2023-08-13 00:43:40,2023-08-16 00:00:00,2023-08-13 00:12:22,2023-08-13 00:12:22,2023-08-16 00:00:00
16037,16037,7,168,47,168,4,1,1,0,2,2017-02-14 23:24:45,2017-02-14 13:11:20,2017-02-15 00:00:00,2017-02-08 01:25:54,2017-02-08 01:25:54,2017-02-15 00:00:00
16038,16038,3,48,73,48,1,1,1,0,6,2018-04-11 23:38:50,2018-04-11 15:49:52,2018-04-12 00:00:00,2018-04-10 00:35:14,2018-04-10 00:35:14,2018-04-12 00:00:00
16039,16039,23,0,12,46608,22,1,2,0,1,2024-11-18 22:30:40,2019-07-27 00:35:55,2021-10-24 19:48:05,2019-07-27 00:38:52,2019-07-27 19:52:06,
16040,16040,7,24,29,24,2,1,1,0,4,2019-10-11 23:47:28,2019-10-11 21:57:50,2019-10-12 00:00:00,2019-10-11 01:02:06,2019-10-11 01:02:06,2019-10-12 00:00:00
16041,16041,31,264,15,264,29,3,2,0,2,2019-03-18 22:47:24,2019-03-18 20:27:49,2019-03-19 00:00:00,2019-03-08 03:58:50,2019-03-09 02:18:57,2019-03-19 00:00:00
16042,16042,4,0,25,52248,3,1,1,0,1,2024-11-18 22:57:13,2018-12-04 00:11:06,2021-05-17 03:53:17,2018-12-04 02:17:37,2018-12-04 02:17:37,
16043,16043,6,144,23,144,5,1,1,0,4,2018-12-15 23:48:06,2018-12-15 21:32:49,2018-12-16 00:00:00,2018-12-10 02:51:31,2018-12-10 02:51:31,2018-12-16 00:00:00
16044,16044,10,0,30,17208,10,1,2,0,3,2024-11-13 18:41:17,2022-11-28 00:49:48,2023-10-04 02:33:21,2022-11-28 03:19:18,2022-11-28 09:15:08,
16045,16045,4,120,100,120,4,1,1,0,6,2023-08-09 23:48:13,2023-08-09 21:34:34,2023-08-10 00:00:00,2023-08-05 03:05:58,2023-08-05 03:05:58,2023-08-10 00:00:00
16046,16046,0,0,26,39720,3,1,1,0,4,2024-11-12 20:59:01,2021-09-10 04:42:25,2024-03-25 17:53:17,2020-05-03 02:10:04,2020-05-03 02:10:04,
16047,16047,7,120,46,120,3,1,1,2,9,2022-05-14 22:55:21,2022-05-10 00:39:03,2022-05-15 00:00:00,2022-05-10 01:48:37,2022-05-10 01:48:37,2022-05-15 00:00:00
16048,16048,5,72,43,72,1,1,1,0,2,2021-08-15 23:20:26,2021-08-15 19:09:54,2021-08-16 00:00:00,2021-08-13 01:13:05,2021-08-13 01:13:05,2021-08-16 00:00:00
16049,16049,0,0,46,18192,2,2,1,0,4,2024-11-19 19:00:29,2023-08-25 13:37:15,2023-02-15 00:53:02,2022-10-24 00:16:20,2022-10-24 00:16:20,
16050,16050,8,96,59,96,6,3,1,0,1,2023-09-16 22:26:35,2023-09-13 00:45:24,2023-09-17 00:00:00,2023-09-13 03:39:49,2023-09-13 03:39:49,2023-09-17 00:00:00
16051,16051,3,168,65,168,4,2,1,0,1,2023-06-22 22:12:53,2023-06-22 22:34:40,2023-06-23 00:00:00,2023-06-16 02:11:06,2023-06-16 02:11:06,2023-06-23 00:00:00
16052,16052,7,312,62,312,5,2,1,0,7,2023-02-07 23:11:52,2023-02-07 17:22:40,2023-02-08 00:00:00,2023-01-26 02:35:15,2023-01-26 02:35:15,2023-02-08 00:00:00
16053,16053,8,120,91,120,4,1,1,0,7,2022-11-16 22:45:55,2022-11-16 13:17:33,2022-11-17 00:00:00,2022-11-12 01:10:22,2022-11-12 01:10:22,2022-11-17 00:00:00
16054,16054,7,264,17,264,3,2,1,0,4,2018-10-31 23:24:06,2018-10-21 00:07:16,2018-11-01 00:00:00,2018-10-21 01:40:51,2018-10-21 01:40:51,2018-11-01 00:00:00
16055,16055,8,192,34,192,6,1,1,0,2,2017-06-28 23:40:57,2017-06-28 18:10:44,2017-06-29 00:00:00,2017-06-21 03:55:33,2017-06-21 03:55:33,2017-06-29 00:00:00
16056,16056,5,0,39,45240,4,1,1,0,3,2024-11-13 20:57:24,2022-06-18 14:08:56,2020-05-12 15:00:53,2019-09-17 03:39:31,2019-09-17 03:39:31,
16057,16057,5,120,32,120,4,3,1,0,1,2018-05-14 22:09:30,2018-05-14 17:45:18,2018-05-15 00:00:00,2018-05-10 03:58:07,2018-05-10 03:58:07,2018-05-15 00:00:00
16058,16058,9,168,54,168,4,1,1,0,2,2024-07-18 23:47:04,2024-07-18 21:38:15,2024-07-19 00:00:00,2024-07-12 03:13:02,2024-07-12 03:13:02,2024-07-19 00:00:00
16059,16059,26,216,79,216,24,1,2,0,4,2021-04-02 23:24:48,2021-04-02 20:49:21,2021-04-03 00:00:00,2021-03-25 01:59:25,2021-03-25 21:38:47,2021-04-03 00:00:00
16060,16060,8,96,30,96,3,1,1,0,5,2024-10-24 22:39:54,2024-10-24 12:17:54,2024-10-25 00:00:00,2024-10-21 02:04:19,2024-10-21 02:04:19,2024-10-25 00:00:00
16061,16061,8,336,107,336,5,3,1,0,6,2018-11-29 23:21:49,2018-11-29 20:03:52,2018-11-30 00:00:00,2018-11-16 03:24:36,2018-11-16 03:24:36,2018-11-30 00:00:00
16062,16062,5,72,68,72,3,1,1,0,5,2021-05-14 23:48:59,2021-05-12 00:26:29,2021-05-15 00:00:00,2021-05-12 01:28:28,2021-05-12 01:28:28,2021-05-15 00:00:00
16063,16063,8,216,53,216,3,1,2,0,5,2024-01-29 23:42:42,2024-01-29 19:04:55,2024-01-30 00:00:00,2024-01-21 01:12:46,2024-01-21 01:29:32,2024-01-30 00:00:00
16064,16064,4,72,57,72,2,1,1,0,4,2022-09-13 22:20:46,2022-09-13 15:17:23,2022-09-14 00:00:00,2022-09-11 01:46:01,2022-09-11 01:46:01,2022-09-14 00:00:00
16065,16065,9,216,57,216,4,1,1,0,3,2023-05-14 23:51:48,2023-05-14 21:54:42,2023-05-15 00:00:00,2023-05-06 02:03:44,2023-05-06 02:03:44,2023-05-15 00:00:00
16066,16066,5,0,42,58584,3,1,1,0,5,2024-11-19 23:45:43,2018-03-16 00:52:55,2022-07-21 21:50:21,2018-03-16 01:52:57,2018-03-16 01:52:57,
16067,16067,5,120,116,120,3,1,1,0,3,2024-03-20 22:41:17,2024-03-16 00:39:46,2024-03-21 00:00:00,2024-03-16 00:35:17,2024-03-16 00:35:17,2024-03-21 00:00:00
16068,16068,5,0,39,6096,4,1,1,0,5,2024-11-18 21:30:15,2024-11-07 15:03:50,2024-06-12 13:25:55,2024-03-10 02:13:04,2024-03-10 02:13:04,
16069,16069,26,288,29,288,27,1,2,0,3,2017-07-13 22:20:02,2017-07-02 00:36:34,2017-07-14 00:00:00,2017-07-02 01:49:34,2017-07-03 01:00:47,2017-07-14 00:00:00
16070,16070,7,0,30,63216,5,1,1,0,1,2024-11-18 22:49:52,2023-05-16 11:50:21,2023-03-04 17:25:58,2017-09-03 03:18:10,2017-09-03 03:18:10,
16071,16071,2,264,59,264,3,1,1,0,7,2021-02-28 22:25:13,2021-02-18 00:48:13,2021-03-01 00:00:00,2021-02-18 01:16:58,2021-02-18 01:16:58,2021-03-01 00:00:00
16072,16072,7,288,65,288,3,1,1,0,1,2023-04-24 23:13:50,2023-04-13 00:32:04,2023-04-25 00:00:00,2023-04-13 01:35:38,2023-04-13 01:35:38,2023-04-25 00:00:00
16073,16073,10,120,32,120,5,2,1,0,3,2023-01-23 22:56:21,2023-01-23 18:46:21,2023-01-24 00:00:00,2023-01-19 03:24:47,2023-01-19 03:24:47,2023-01-24 00:00:00
16074,16074,20,72,56,72,19,2,2,0,2,2017-07-27 23:37:02,2017-07-27 15:46:03,2017-07-28 00:00:00,2017-07-25 00:43:48,2017-07-25 18:02:43,2017-07-28 00:00:00
16075,16075,4,216,88,216,1,1,1,0,4,2024-09-04 22:52:09,2024-09-04 18:56:08,2024-09-05 00:00:00,2024-08-27 00:19:07,2024-08-27 00:19:07,2024-09-05 00:00:00
16076,16076,2,264,55,264,2,1,1,2,7,2019-05-14 22:28:21,2019-05-14 21:03:46,2019-05-15 00:00:00,2019-05-04 00:27:13,2019-05-04 00:27:13,2019-05-15 00:00:00
16077,16077,3,0,19,17832,2,1,1,0,3,2024-11-19 21:04:20,2023-03-14 03:44:07,2024-08-13 19:22:59,2022-11-08 01:11:17,2022-11-08 01:11:17,
16078,16078,6,96,48,96,3,1,1,0,4,2021-10-09 22:02:38,2021-10-09 15:26:14,2021-10-10 00:00:00,2021-10-06 01:25:26,2021-10-06 01:25:26,2021-10-10 00:00:00
16079,16079,9,312,86,312,6,1,1,0,2,2024-07-20 23:42:34,2024-07-20 16:46:12,2024-07-21 00:00:00,2024-07-08 03:25:02,2024-07-08 03:25:02,2024-07-21 00:00:00
16080,16080,20,0,46,7608,19,1,2,0,3,2024-11-13 21:55:59,2024-05-05 04:25:00,2024-08-05 01:28:27,2024-01-02 02:06:55,2024-01-02 18:03:19,
16081,16081,10,288,55,288,4,1,1,0,1,2024-09-16 23:22:02,2024-09-16 19:52:05,2024-09-17 00:00:00,2024-09-05 03:35:13,2024-09-05 03:35:13,2024-09-17 00:00:00
16082,16082,10,168,46,168,5,2,1,0,1,2024-07-25 23:29:05,2024-07-25 12:31:25,2024-07-26 00:00:00,2024-07-19 03:36:13,2024-07-19 03:36:13,2024-07-26 00:00:00
16083,16083,9,48,18,48,4,1,1,0,2,2024-06-17 23:38:30,2024-06-17 16:58:41,2024-06-18 00:00:00,2024-06-16 01:56:01,2024-06-16 01:56:01,2024-06-18 00:00:00
16084,16084,3,120,73,120,2,1,1,0,1,2023-10-30 23:25:49,2023-10-30 13:37:23,2023-10-31 00:00:00,2023-10-26 00:06:11,2023-10-26 00:06:11,2023-10-31 00:00:00
16085,16085,9,96,34,96,4,1,1,0,3,2024-09-23 23:44:27,2024-09-20 00:49:26,2024-09-24 00:00:00,2024-09-20 01:21:53,2024-09-20 01:21:53,2024-09-24 00:00:00
16086,16086,4,264,66,264,3,1,1,0,3,2022-08-22 22:47:29,2022-08-12 00:51:34,2022-08-23 00:00:00,2022-08-12 00:33:57,2022-08-12 00:33:57,2022-08-23 00:00:00
16087,16087,5,336,22,336,3,2,1,1,2,2023-09-26 23:28:11,2023-09-13 00:07:50,2023-09-27 00:00:00,2023-09-13 01:02:38,2023-09-13 01:02:38,2023-09-27 00:00:00
16088,16088,23,0,12,26880,24,1,2,0,3,2024-11-12 20:24:38,2021-10-20 00:45:39,2021-11-23 14:13:00,2021-10-20 02:22:50,2021-10-20 22:08:46,
16089,16089,2,0,18,28608,2,1,1,0,3,2024-11-15 23:33:22,2022-09-04 10:14:23,2024-02-28 05:29:58,2021-08-12 00:57:17,2021-08-12 00:57:17,
16090,16090,9,192,17,192,4,1,1,0,4,2024-06-19 23:38:19,2024-06-19 20:05:46,2024-06-20 00:00:00,2024-06-12 03:23:28,2024-06-12 03:23:28,2024-06-20 00:00:00
16091,16091,4,192,23,192,3,1,1,0,1,2022-04-01 22:18:38,2022-04-01 18:41:59,2022-04-02 00:00:00,2022-03-25 03:09:35,2022-03-25 03:09:35,2022-04-02 00:00:00
16092,16092,7,144,41,144,4,1,1,0,2,2024-02-01 23:47:38,2024-01-27 00:31:33,2024-02-02 00:00:00,2024-01-27 02:04:00,2024-01-27 02:04:00,2024-02-02 00:00:00
16093,16093,5,216,31,216,4,1,1,0,3,2024-07-30 22:36:44,2024-07-30 21:42:58,2024-07-31 00:00:00,2024-07-22 03:28:08,2024-07-22 03:28:08,2024-07-31 00:00:00
16094,16094,7,144,53,144,4,1,1,0,3,2023-12-14 23:40:50,2023-12-14 14:39:26,2023-12-15 00:00:00,2023-12-09 02:04:27,2023-12-09 02:04:27,2023-12-15 00:00:00
16095,16095,4,0,23,72,1,1,1,0,4,2024-11-18 19:37:39,2024-11-16 19:31:01,2024-11-17 21:19:41,2024-11-16 00:58:58,2024-11-16 00:58:58,
16096,16096,0,0,29,16,5,1,2,0,1,2024-12-21 13:47:27,2024-12-21 14:23:16,2024-12-21 03:58:53,2024-12-21 01:06:24,2024-12-21 04:38:40,
16097,16097,3,0,14,1,3,1,1,0,1,2024-12-21 00:06:00,2024-12-21 00:09:26,2024-12-21 01:00:00,2024-12-21 00:06:00,2024-12-21 00:06:00,
16098,16098,5,24,119,24,3,2,1,0,6,2025-04-23 23:38:31,2025-04-23 18:41:33,2025-04-24 00:00:00,2025-04-23 02:04:31,2025-04-23 02:04:31,2025-04-24 00:00:00
16099,16099,3,0,76,5,1,1,1,0,4,2024-12-21 02:56:38,2024-12-21 00:29:23,2024-12-21 03:29:41,2024-12-21 00:19:11,2024-12-21 00:19:11,
16100,16100,4,0,14,22,2,1,1,0,1,2024-12-21 16:12:13,2024-12-21 06:21:43,2024-12-21 14:42:07,2024-12-21 01:22:12,2024-12-21 01:22:12,
16101,16101,4,72,45,72,2,3,1,0,4,2024-12-23 22:15:48,2024-12-21 00:09:38,2024-12-24 00:00:00,2024-12-21 01:10:45,2024-12-21 01:10:45,2024-12-24 00:00:00
16102,16102,0,0,69,3,3,1,1,0,5,2025-04-23 02:45:23,2025-04-23 00:36:46,2025-04-23 01:08:42,2025-04-23 00:17:07,2025-04-23 00:17:07,
16103,16103,3,0,18,13,1,2,1,0,1,2025-04-23 09:33:28,2025-04-23 02:19:21,2025-04-23 07:50:36,2025-04-23 00:21:02,2025-04-23 00:21:02,
16104,16104,0,0,19,12,2,1,1,0,2,2024-12-21 10:46:54,2024-12-21 06:03:01,2024-12-21 11:06:33,2024-12-21 01:09:57,2024-12-21 01:09:57,
16105,16105,5,0,16,21,4,1,2,0,6,2024-12-21 16:35:37,2024-12-21 08:32:19,2024-12-21 02:00:39,2024-12-21 00:21:34,2024-12-21 02:14:33,
16106,16106,0,0,19,24,3,1,1,0,1,2024-12-21 20:57:52,2024-12-21 11:58:56,2024-12-21 11:10:28,2024-12-21 00:30:09,2024-12-21 00:30:09,
16107,16107,29,336,50,336,24,1,2,1,5,2025-05-06 22:42:00,2025-05-06 12:38:28,2025-05-07 00:00:00,2025-04-23 02:00:27,2025-04-23 23:20:44,2025-05-07 00:00:00
16108,16108,4,0,27,18,3,1,1,0,4,2024-12-21 15:01:43,2024-12-21 00:50:10,2024-12-21 07:08:23,2024-12-21 00:12:57,2024-12-21 00:12:57,
16109,16109,0,0,17,16,5,1,2,0,1,2024-12-21 11:56:47,2024-12-21 00:09:36,2024-12-21 10:05:16,2024-12-21 00:51:43,2024-12-21 02:43:16,
16110,16110,7,120,81,120,3,1,1,0,3,2024-10-01 23:15:42,2024-10-01 14:47:41,2024-10-02 00:00:00,2024-09-27 01:04:00,2024-09-27 01:04:00,2024-10-02 00:00:00
16111,16111,5,0,37,4752,2,1,1,0,2,2024-11-14 22:08:50,2024-08-11 14:36:11,2024-09-03 11:37:54,2024-05-01 01:50:16,2024-05-01 01:50:16,
16112,16112,4,336,29,336,3,1,1,1,6,2024-03-16 22:20:04,2024-03-03 00:33:26,2024-03-17 00:00:00,2024-03-03 01:18:37,2024-03-03 01:18:37,2024-03-17 00:00:00
16113,16113,7,168,18,168,3,2,1,0,1,2024-09-29 23:13:14,2024-09-29 15:10:55,2024-09-30 00:00:00,2024-09-23 01:57:45,2024-09-23 01:57:45,2024-09-30 00:00:00
16114,16114,4,0,34,4248,5,1,1,0,3,2024-11-19 20:08:13,2024-05-27 00:06:19,2024-09-09 22:14:59,2024-05-27 03:15:46,2024-05-27 03:15:46,
16115,16115,20,264,11,264,17,1,2,0,1,2024-10-03 22:44:06,2024-09-23 00:18:29,2024-10-04 00:00:00,2024-09-23 03:32:59,2024-09-23 14:21:03,2024-10-04 00:00:00
16116,16116,18,96,52,96,12,1,2,0,4,2024-03-24 23:12:39,2024-03-24 16:14:14,2024-03-25 00:00:00,2024-03-21 03:45:32,2024-03-21 11:24:16,2024-03-25 00:00:00
16117,16117,6,0,28,6096,4,2,1,0,1,2024-11-16 20:34:36,2024-04-02 14:00:43,2024-03-13 12:21:53,2024-03-08 02:42:20,2024-03-08 02:42:20,
16118,16118,6,144,144,144,5,1,1,0,3,2024-09-27 23:47:59,2024-09-27 13:14:21,2024-09-28 00:00:00,2024-09-22 03:37:27,2024-09-22 03:37:27,2024-09-28 00:00:00
16119,16119,23,96,70,96,17,1,2,0,4,2024-04-07 22:12:58,2024-04-04 00:28:00,2024-04-08 00:00:00,2024-04-04 00:51:18,2024-04-04 16:17:47,2024-04-08 00:00:00
16120,16120,3,72,59,72,4,1,1,0,2,2024-03-29 22:24:36,2024-03-27 00:11:48,2024-03-30 00:00:00,2024-03-27 01:41:25,2024-03-27 01:41:25,2024-03-30 00:00:00
16121,16121,13,24,99,24,7,1,2,1,5,2024-09-04 23:40:25,2024-09-04 19:52:42,2024-09-05 00:00:00,2024-09-04 01:00:07,2024-09-04 06:32:56,2024-09-05 00:00:00
16122,16122,7,72,20,72,5,1,1,0,1,2024-05-22 23:28:13,2024-05-22 22:43:29,2024-05-23 00:00:00,2024-05-20 03:08:18,2024-05-20 03:08:18,2024-05-23 00:00:00
16123,16123,4,240,65,240,2,2,1,1,6,2024-02-27 23:27:43,2024-02-18 00:23:18,2024-02-28 00:00:00,2024-02-18 00:17:00,2024-02-18 00:17:00,2024-02-28 00:00:00
16124,16124,6,240,31,240,2,1,1,0,2,2024-08-10 23:07:19,2024-08-01 00:45:06,2024-08-11 00:00:00,2024-08-01 00:20:29,2024-08-01 00:20:29,2024-08-11 00:00:00
16125,16125,5,336,27,336,2,1,1,0,3,2024-09-21 23:02:42,2024-09-21 19:18:33,2024-09-22 00:00:00,2024-09-08 00:37:16,2024-09-08 00:37:16,2024-09-22 00:00:00
16126,16126,5,216,18,216,2,1,1,0,1,2024-05-25 23:04:03,2024-05-25 12:36:51,2024-05-26 00:00:00,2024-05-17 00:26:45,2024-05-17 00:26:45,2024-05-26 00:00:00
16127,16127,3,0,17,3864,2,1,1,0,1,2024-11-17 20:55:54,2024-08-20 11:29:09,2024-08-31 07:54:32,2024-06-10 00:58:26,2024-06-10 00:58:26,
16128,16128,19,336,20,336,13,1,2,1,7,2024-09-18 22:33:04,2024-09-18 15:46:38,2024-09-19 00:00:00,2024-09-05 02:08:20,2024-09-05 13:08:36,2024-09-19 00:00:00
16129,16129,10,48,44,48,5,1,1,0,1,2024-10-05 22:25:34,2024-10-04 00:55:19,2024-10-06 00:00:00,2024-10-04 03:17:07,2024-10-04 03:17:07,2024-10-06 00:00:00
16130,16130,9,96,16,96,5,1,1,0,3,2024-10-09 22:59:16,2024-10-06 00:38:13,2024-10-10 00:00:00,2024-10-06 03:19:15,2024-10-06 03:19:15,2024-10-10 00:00:00
16131,16131,5,336,49,336,5,1,1,0,3,2024-01-26 22:26:10,2024-01-26 21:47:34,2024-01-27 00:00:00,2024-01-13 02:29:29,2024-01-13 02:29:29,2024-01-27 00:00:00
16132,16132,4,24,43,24,3,1,1,0,3,2024-06-19 22:01:19,2024-06-19 00:46:56,2024-06-20 00:00:00,2024-06-19 01:27:30,2024-06-19 01:27:30,2024-06-20 00:00:00
16133,16133,3,96,85,96,3,1,1,1,4,2024-10-31 23:47:11,2024-10-31 20:28:02,2024-11-01 00:00:00,2024-10-28 00:54:53,2024-10-28 00:54:53,2024-11-01 00:00:00
16134,16134,4,48,28,48,2,2,1,1,4,2024-06-11 22:35:56,2024-06-10 00:19:22,2024-06-12 00:00:00,2024-06-10 01:54:01,2024-06-10 01:54:01,2024-06-12 00:00:00
16135,16135,4,0,32,96,3,2,1,0,4,2024-11-17 23:52:40,2024-11-16 08:22:19,2024-11-15 06:17:53,2024-11-14 02:12:03,2024-11-14 02:12:03,
